metric,rank,model,name,layer_id,bit,flat,weight_score,metric_delta,metric_value
-diffy,595,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,2596,644.08740234375,0.0035522243670129683,-0.1472917532955762
-diffy,618,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,2608,1147.1981201171875,0.0033002728880092147,-0.14754370477457995
-diffy,625,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,2588,1275.660400390625,0.0031470761132368352,-0.14769690154935233
-diffy,638,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,1499,979.3941650390625,0.003001784125081036,-0.14784219353750813
-diffy,648,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,3343,574.2611694335938,0.0029050978446321096,-0.14793887981795706
-diffy,664,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,1486,1019.1023559570312,0.0027909866264962946,-0.14805299103609287
-diffy,671,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,1497,1191.3017578125,0.0027181793258932996,-0.14812579833669587
-diffy,677,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,1479,1157.1572265625,0.00265382078869153,-0.14819015687389764
-diffy,689,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,1532,1400.122314453125,0.0025588425072783083,-0.14828513515531086
-diffy,691,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,3389,917.050537109375,0.0025430018511542474,-0.14830097581143492
-diffy,739,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,1512,1170.0838623046875,0.002221575236035278,-0.1486224024265539
-diffy,745,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,1487,616.0116577148438,0.002207334927516069,-0.1486366427350731
-diffy,768,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,3340,752.000732421875,0.002095231241401041,-0.14874874642118813
-diffy,771,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,1501,1615.7623291015625,0.0020873658264463357,-0.14875661183614283
-diffy,780,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,3356,739.736572265625,0.0020343513657280765,-0.1488096262968611
-diffy,788,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,3382,680.2026977539062,0.001987568544427637,-0.14885640911816153
-diffy,791,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,2619,1300.1414794921875,0.0019797999782895093,-0.14886417768429966
-diffy,917,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,2615,1042.705078125,0.0014445497326960322,-0.14939942792989314
-diffy,970,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,11,2605,1091.94775390625,0.0013072157678834517,-0.14953676189470572
-diffy,261,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,1474,855.7299194335938,1.4900953298805688,1.3392513522179796
-diffy,468,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,1498,1087.489990234375,0.009027927988063317,-0.14181604967452585
-diffy,641,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,1499,979.3941650390625,0.0029891224017774276,-0.14785485526081174
-diffy,658,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,1497,1191.3017578125,0.0028472190511820428,-0.14799675861140713
-diffy,667,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,1535,878.4404907226562,0.0027687160960340462,-0.14807526156655512
-diffy,676,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,1514,1010.050048828125,0.002660100312641578,-0.1481838773499476
-diffy,687,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,1483,825.5607299804688,0.002567811079643434,-0.14827616658294573
-diffy,699,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,1487,616.0116577148438,0.0025151241883577258,-0.14832885347423144
-diffy,706,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,1526,1174.029296875,0.00243707852132502,-0.14840689914126415
-diffy,717,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,1486,1019.1023559570312,0.0023831446211261265,-0.14846083304146304
-diffy,776,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,1505,1048.54931640625,0.0020421206536411773,-0.148801857008948
-diffy,785,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,2606,1553.1156005859375,0.001999534559581656,-0.1488444431030075
-diffy,813,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,1479,1157.1572265625,0.0018575002693978493,-0.14898647739319132
-diffy,839,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,1473,1206.3173828125,0.0017469040925789103,-0.14909707357001026
-diffy,941,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,1516,1112.154296875,0.0013594007403298636,-0.1494845769222593
-diffy,973,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,2745,1037.850830078125,0.001301304969092587,-0.14954267269349658
-diffy,988,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,12,1517,786.24267578125,0.001273467016289942,-0.14957051064629923
-diffy,159,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,3367,862.9226684570312,4.119395604277815,3.968551626615226
-diffy,181,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,1534,2237.466064453125,3.430264607720164,3.279420630057575
-diffy,297,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,1517,786.24267578125,0.8311671541850956,0.6803231765225064
-diffy,372,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,1490,1204.8577880859375,0.08629050041308801,-0.06455347724950115
-diffy,374,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,1502,1558.2672119140625,0.0840997529514425,-0.06674422471114667
-diffy,379,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,1513,1329.877685546875,0.06669047296527424,-0.08415350469731493
-diffy,389,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,3342,691.4638061523438,0.04849710775838503,-0.10234686990420414
-diffy,407,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,1520,918.0003662109375,0.02515993568790692,-0.12568404197468225
-diffy,504,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2561,1482.2161865234375,0.0062088411410513855,-0.14463513652153778
-diffy,527,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2602,1052.7738037109375,0.005525213770306431,-0.14531876389228274
-diffy,528,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2560,1822.83154296875,0.0055208764701092095,-0.14532310119247996
-diffy,530,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2617,2636.96923828125,0.005479535030463001,-0.14536444263212617
-diffy,543,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2621,1517.3660888671875,0.005020590725325735,-0.14582338693726343
-diffy,545,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2623,1188.5147705078125,0.004978123664477613,-0.14586585399811156
-diffy,549,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2609,1162.572998046875,0.0048684865199902505,-0.14597549114259892
-diffy,555,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2565,743.2750854492188,0.004570922115090081,-0.1462730555474991
-diffy,569,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2575,774.5570068359375,0.004200048717757449,-0.14664392894483172
-diffy,586,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2589,1825.253662109375,0.0036953313763660733,-0.1471486462862231
-diffy,590,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2572,1298.058349609375,0.003654526126774721,-0.14718945153581445
-diffy,606,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2566,1482.235107421875,0.003433402944210684,-0.14741057471837848
-diffy,614,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2574,1195.19287109375,0.003359114418708481,-0.1474848632438807
-diffy,645,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,3376,642.7311401367188,0.00295239820770804,-0.14789157945488113
-diffy,652,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2599,1497.32861328125,0.0028925760321726612,-0.1479514016304165
-diffy,669,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,3369,1104.448974609375,0.0027614425744104665,-0.1480825350881787
-diffy,698,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,3361,704.5514526367188,0.002515297280479001,-0.14832868038211017
-diffy,744,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2618,1244.25927734375,0.0022075224544096383,-0.14863645520817953
-diffy,773,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,3374,894.77197265625,0.002073092300270224,-0.14877088536231894
-diffy,802,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,3964,575.0757446289062,0.0019376488569832762,-0.1489063288056059
-diffy,835,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2729,805.0751953125,0.0017692161061859113,-0.14907476155640326
-diffy,853,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2713,604.2479858398438,0.0016887863886950183,-0.14915519127389415
-diffy,887,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,3365,3175.0302734375,0.0015863350497966056,-0.14925764261279256
-diffy,959,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,13,2594,844.2905883789062,0.0013150252954801656,-0.149528952367109
-diffy,103,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2580,1143.1673583984375,13.436343946787384,13.285499969124794
-diffy,104,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2575,774.5570068359375,11.44111693176892,11.290272954106332
-diffy,105,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2579,778.462158203125,9.929926398317184,9.779082420654595
-diffy,107,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2615,1042.705078125,8.556406842651631,8.405562864989042
-diffy,109,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2590,1319.0552978515625,8.258935563000705,8.108091585338116
-diffy,110,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2614,1155.0599365234375,8.24440519215059,8.093561214488
-diffy,114,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2609,1162.572998046875,7.929597944500711,7.778753966838122
-diffy,116,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2572,1298.058349609375,7.706113007631939,7.55526902996935
-diffy,120,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2577,1083.67626953125,7.044359917114344,6.8935159394517544
-diffy,126,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2594,844.2905883789062,6.250344018558826,6.0995000408962365
-diffy,132,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2561,1482.2161865234375,5.31032788526718,5.15948390760459
-diffy,141,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2585,1492.9837646484375,4.97752296823528,4.826678990572691
-diffy,149,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2600,1323.0634765625,4.7407177166220205,4.589873738959431
-diffy,155,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2564,1527.4830322265625,4.347555323704,4.196711346041411
-diffy,157,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2618,1244.25927734375,4.251166201955494,4.1003222242929045
-diffy,166,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2599,1497.32861328125,3.811703365822177,3.660859388159588
-diffy,167,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2619,1300.1414794921875,3.7674273078002445,3.6165833301376553
-diffy,170,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2560,1822.83154296875,3.6932026315618716,3.5423586538992824
-diffy,178,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2621,1517.3660888671875,3.499812390832085,3.3489684131694957
-diffy,183,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2567,1342.49609375,3.416992780719738,3.266148803057149
-diffy,186,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,1524,637.3319702148438,3.31953928471994,3.1686953070573507
-diffy,189,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2587,1491.83740234375,3.197946831277659,3.04710285361507
-diffy,195,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,1531,1156.522216796875,3.036802688516764,2.8859587108541747
-diffy,198,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,1491,1027.0718994140625,2.97866175787276,2.8278177802101707
-diffy,202,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2565,743.2750854492188,2.8517554956859383,2.700911518023349
-diffy,203,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2566,1482.235107421875,2.850997920284135,2.700153942621546
-diffy,205,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2593,1200.127197265625,2.814040981014114,2.6631970033515246
-diffy,209,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2589,1825.253662109375,2.614958110931184,2.4641141332685947
-diffy,210,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,1492,886.7620239257812,2.6067900701564213,2.455946092493832
-diffy,238,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,1533,1194.74853515625,2.0122849374682117,1.8614409598056227
-diffy,243,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,3329,801.2923583984375,1.91206251215699,1.761218534494401
-diffy,245,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,1490,1204.8577880859375,1.8996276748970558,1.7487836972344666
-diffy,246,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2611,1281.7652587890625,1.8537021374468168,1.7028581597842276
-diffy,248,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2574,1195.19287109375,1.819602090006083,1.6687581123434938
-diffy,258,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,3337,694.731689453125,1.5648485954901843,1.4140046178275951
-diffy,259,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,1519,1147.95703125,1.5380051160136645,1.3871611383510754
-diffy,293,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2729,805.0751953125,0.8865984658208618,0.7357544881582726
-diffy,301,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2601,1904.1612548828125,0.789205809545092,0.6383618318825028
-diffy,306,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,1502,1558.2672119140625,0.6640712580549006,0.5132272803923115
-diffy,311,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2620,1617.3311767578125,0.5721652887035816,0.42132131104099246
-diffy,333,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2617,2636.96923828125,0.31769486683697323,0.16685088917438406
-diffy,336,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2622,850.2880249023438,0.305780466451688,0.1549364887890988
-diffy,339,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2597,5651.92041015625,0.291409972312249,0.14056599464965985
-diffy,360,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2571,1064.0089111328125,0.14473907883912035,-0.00610489882346883
-diffy,362,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2623,1188.5147705078125,0.1385112187497725,-0.012332758912816644
-diffy,365,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2578,1227.4453125,0.13183866885010503,-0.019005308812484144
-diffy,369,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,14,2562,986.2299194335938,0.10765194735940894,-0.043192030303180216
-diffy,474,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,15,2565,743.2750854492188,0.007642773293628113,-0.14320120436896105
-diffy,486,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,15,2575,774.5570068359375,0.007058019324176712,-0.14378595833841246
-diffy,512,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,15,2623,1188.5147705078125,0.005883946103131171,-0.144960031559458
-diffy,516,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,15,2574,1195.19287109375,0.005775344194989873,-0.1450686334675993
-diffy,521,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,15,2566,1482.235107421875,0.005681958002242027,-0.14516201966034714
-diffy,522,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,15,2589,1825.253662109375,0.005660127053124603,-0.14518385060946457
-diffy,537,vision,vision_model.vision._en.stem.2.reparam_conv.weight,1,15,2599,1497.32861328125,0.005306386475422198,-0.14553759118716697
